product_url,product_name,price,rating,no_of_reviews,manufacturer,ASIN,description,product description
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfYnRmOjIwMTUzMDIzNjMyMzk4OjowOjo&url=%2FWALKENT-Flair-Expandable-Anti-Theft-Waterproof%2Fdp%2FB09BVSNMS2%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women ","Rs.2,590",4.2 out of 5 stars,56,WALKENT,B09BVSNMS2,"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women","['Waterproof and scratch-resistant outer material for added protection', 'Built-in anti-theft combination lock to keep your valuables secure', 'Side Bottle Pockets, Multiple compartments and expandable storage for maximum organization', 'Versatile carrying options with three different ways to carry the backpack', 'Cushioned laptop compartments and padded shoulder straps and back for added comfort']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjkzNDU3ODIwNDcwNTU3OjE2ODUxNTY0OTI6c3BfYXRmX25leHQ6MjAxMDU3MTU4MjE1OTg6OjA6Og&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156492%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty ","Rs.1,900",4.7 out of 5 stars,52,uppercase,B0BR1C59R8,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","['Care Instructions: Wipe with Damp Cloth', 'Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.', 'Handcrafted with care and made up of premium quality robust material', 'Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjkzNDU3ODIwNDcwNTU3OjE2ODUxNTY0OTI6c3BfYXRmX25leHQ6MjAxNjE1MDk0OTIyOTg6OjA6Og&url=%2FWesley-Waterproof-Backpack-College-Business%2Fdp%2FB08B6F3X7V%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156492%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Wesley Matrix 15.6 inch 35L Casual Waterproof Laptop Backpack/Office Bag/College Bag/Business Bag/Unisex Travel Backpack (Navy Blue) ,Rs.698,4.2 out of 5 stars,758,Wesley,B08B6F3X7V,Wesley Matrix 15.6 inch 35L Casual Waterproof Laptop Backpack/Office Bag/College Bag/Business Bag/Unisex Travel Backpack (Navy Blue),"['Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex', 'Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps', 'Dimensions : 13 * 18.5 Inch || Capacity : 35 Litre || Fit for 15.6 Inch Laptops/Notebooks', 'Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket', 'Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry']"
https://www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCXMTZ7/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-259,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER BLACK ,"Rs.1,399",2.8 out of 5 stars,15,American Tourister,B0BLCXMTZ7,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER BLACK,"['Care Instructions: Wipe with Damp Cloth', 'Internal Organizer in the front for secure placement & easy access of all your essentials', 'Pocket on the side to accommodate your sipper/bottle or umbrella', 'Mesh padding on back & shoulder straps for superior comfort and breathability', 'Lightweight & voluminous backpack made of durable double dot polyester fabric']"
https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-260,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls ","Rs.1,899",4.4 out of 5 stars,894,Red Lemon,B0C2KRH268,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","['PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.', 'LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc', 'TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.', 'ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.']"
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-261,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls Office School College Teens & Students Navy Blue ,Rs.599,3.4 out of 5 stars,123,PLAYY BAGS,B099N8JRVJ,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls Office School College Teens & Students Navy Blue,"['COMFORT WITH QUALITY This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women', 'PREMIUM FABRIC Premium Polyester Stylish and durable backpack for school /college and travel. Easily accommodate a laptop.', ""PROUDLY MADE IN INDIA PLAYY BAGS is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this bag is Made in India by Indians using Indian materials.""]"
https://www.amazon.in/Tommy-Hilfiger-Emanuel-Polyester-Backpack/dp/B0BDSGTJX3/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-262,Tommy Hilfiger Emanuel Unisex Polyester 15 Inch Laptop Backpack Navy ,"Rs.1,850",4.6 out of 5 stars,3,Tommy Hilfiger,B0BDSGTJX3,Tommy Hilfiger Emanuel Unisex Polyester 15 Inch Laptop Backpack Navy,"['HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric. This Laptop backpack can be by boys and girls for Office, school, college, coaching, tution, or everyday outings.', 'Modeled to grant maximal comfort and essential style makes Hilfiger spectacular', 'A knapsack with sufficient rooms to nourish all your essentials.', 'Breathable cushion zone allows you to carry the gear with maximal ease.', 'Wipe with Dry cloth']"
https://www.amazon.in/Lavie-Chapada-Womens-Handbag-Black/dp/B07CT25R4H/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-263,Lavie Women's Chapada Satchel Bag | Ladies Purse Handbag ,"Rs.1,069",3.9 out of 5 stars,"1,270",Lavie,B07CT25R4H,Lavie Women's Chapada Satchel Bag | Ladies Purse Handbag,"['Lavie Chapada hand bag is great for women who want to amp up their style. It is durable, versatile and lightweight. It is available in royal black and plum color. Made from premium man-made leather, this hand bag has the latest pebble texture at the front and premium metallic gold ring handles.', 'Dimension: 29 cm in length x 13 cm in width x 24 cm in height', 'Chapada hand bag has a top zip closure for safety and security. The interior has 2 main compartments, divided by an inner zip storage, 2 slip pockets alongside 1 external zip pocket, providing plenty of storage space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses, sanitizer etc. It also has a detachable and adjustable sling belt for multipurpose use.', 'This hand bag is perfect for women to carry for a weekend getaway or cocktail party. It can be paired with an off-shoulder top and skirt as well as a party dress. Gift this stylish satchel to your loved ones and put a smile on their faces.', 'The bag has a well stitched inner lining and high quality zippers for easy accessibility and storage.']"
https://www.amazon.in/House-Quirk-Cosmetic-Toiletry-Reusable/dp/B095SBF21D/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-264,House of Quirk Solid 16 Cms Cosmetic Pouch (M_MAKEUP_BAG_L_PINK_Pink) ,Rs.399,4.0 out of 5 stars,57,House of Quirk,B095SBF21D,House of Quirk Solid 16 Cms Cosmetic Pouch (M_MAKEUP_BAG_L_PINK_Pink),"['Premium Quality - Soft & padded, reliable zippers, nice lining, every detail is delicately made. Our makeup bag would be a great holiday gift for women and girls. <br>', 'Flexible HOOK&LOOP FASTENER Dividers - 2 big sections. Comes with a cosmetic bag.1 large section can easily accommodate your cosmetics such as foundation, concealer, mascara, eye shadow, powder, blush, lipstick, bronzer etc.; Separate Brushes Compartment - It comes with a separate space to hold your brushes and protect them from dust. Plus an extra makeup bag for items storage. <br>', 'Water-resistant & Brilliant Colors - Water-resistant inside and outside and durable fabric protects your gear from spills, easy to wipe down. Our makeup bag have 4 brilliant colors for you to choose – PINK, BABY BLUE, GREY, GREEN. <br>', ""Travel Companion & Best Gift - Practical yet compact design, weighing only 4.6 ounces, much lighter than a bulky makeup bag, so that's a major plus for traveling. The soft sides could easily fit in a crowded suitcase or bag with enough cushion. Best gift-cosmetic bag for women & girl. Makeup bag for women & girl. <br>"", 'Material Type: Polyester; Age Range Description: Adult; Style Name: Travel Accessories <br>']"
https://www.amazon.in/Amazon-Basics-Messenger-13-3-Inch-14-Inch/dp/B09WMQ4Y7H/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-265,"Amazon Basics- Laptop Messenger Bag for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men and Women ",Rs.699,3.9 out of 5 stars,39,AmazonBasics,B09WMQ4Y7H,"Amazon Basics- Laptop Messenger Bag for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men and Women","['Add convenience and style to your day-to-day travel with this AmazonBasics Laptop Messenger Bag', 'Zippered pocket on the front makes it easy to carry smaller items like pens, mouse, power cable, adapter, phone, etc.', 'The main compartment is extra padded for carrying a laptop, tablets, iPads, etc., seamlessly', 'Travel-friendly trolley belt', 'Adjustable and removable shoulder strap', 'In-built\xa0keyholder hooks', 'Dimensions: LxWXH: 41 X 31 X 8 cm', 'Weight: 0.560 grams']"
https://www.amazon.in/ANNACREATIONS-Stylish-Mermaid-Duffle-Gymnastics/dp/B0BMGK1L2X/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-266,"ANNACREATIONS Stylish Mermaid Duffle Sports Dance Gymnastics Sports Gym Bag, Kids Travel Bag for Girls (Style 3) ",Rs.375,4.5 out of 5 stars,20,ANNACREATIONS,B0BMGK1L2X,"ANNACREATIONS Stylish Mermaid Duffle Sports Dance Gymnastics Sports Gym Bag, Kids Travel Bag for Girls (Style 3)","['【GYM BAG FOR GIRLS】The kids Gym bag with cute mermaid printed design makes the little girls fall in love with it quickly, This Bag fabric is safe.', '【DIMENSION】35x20.5x20.5cm (LxWxH).Weight: 0.2kg. Soft adjustable shoulder straps.', '【PRODUCT MATERIAL 】 Made With High Quality Non-Toxic Material. Lightweight, Easy To Clean, Durable. It Has Sturdy, Non-Slip, Comfortable Adjustable Straps. Very Safe.', '【USAGE 】 This Gym Bag Is Perfect For, Travelling Bag, Carry Bag, Picnic Bag, Enough Space For Gym Stuffs.', '【GIFT】Perfect For Gift']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjkzNDU3ODIwNDcwNTU3OjE2ODUxNTY0OTI6c3BfbXRmOjIwMTE3Nzk1ODcxNjk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156492%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,MOKOBARA The Transit Backpack Laptop Bag for Men and Women ,"Rs.5,999",4.5 out of 5 stars,592,MOKOBARA,B09V7R98XC,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"['Care Instructions: Wipe with Damp Cloth', 'CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: Yes', 'MOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptop', 'INDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment buckles', 'MAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24L', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjkzNDU3ODIwNDcwNTU3OjE2ODUxNTY0OTI6c3BfbXRmOjIwMTE2ODgyMTgwNzk4OjowOjo&url=%2FRed-Lemon-Waterproof-Anti-Theft-Backpack%2Fdp%2FB09ZYNWX53%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156492%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon BANGE Swiss Alpine Waterproof Anti-Theft Unisex Travel Laptop Backpack for Men and Women with USB Charging and Password Number Lock ,"Rs.3,599",4.3 out of 5 stars,23,Red Lemon,B09ZYNWX53,Red Lemon BANGE Swiss Alpine Waterproof Anti-Theft Unisex Travel Laptop Backpack for Men and Women with USB Charging and Password Number Lock,"['? PREMIUM MATERIAL: Made from high quality, waterproof Polyester material. Premium quality smooth zippers, pullers, buckles.; ? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeves to protect 15.6 inch laptop as wll as Tablet.. Spacious enough to hold your folders, documents etc. Side vertical zipper pocket for waterbottle, folding umbrella. Soft handle for better comfort. <br>', '? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 15 cms x 46 cms (LxWxH). Capacity: 20 Lit <br>', '? USB FEATURE and PASSWORD LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This bag comes with password number lock to keep your belongings extremely safe. <br>', '? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. <br>', 'Pattern Name: Solid; Age Range Description: Adult; Style Name: Modern; Special Features: Locking <br>']"
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1685156492&sprefix=ba%2Caps%2C283&sr=8-269,Skybags polyester 28 Cms Duffle Bag(SKYBAGS_DFHUS55ONG_Orange) ,"Rs.1,530",4.3 out of 5 stars,280,Skybags,B07F342RQD,Skybags polyester 28 Cms Duffle Bag(SKYBAGS_DFHUS55ONG_Orange),"['Dimensions: 54 Cm X 31 Cm X 28 Cm; Capacity: 40 Liters, Weight: 0.6 kg', 'Water Resistance, lockable puller, Shiny Premium Fabric', 'Front Quick Access pocket, 2 quick Access Side Pocket', 'Foam padding at the bottom, Bumper lugs at the bottom']"
